Date,Open,High,Low,Close,Adj Close,Volume
2019-10-02,159000.000000,160000.000000,156500.000000,157000.000000,156240.890625,203708
2019-10-04,155500.000000,159000.000000,148500.000000,150500.000000,149772.312500,602642
2019-10-07,150500.000000,153500.000000,150000.000000,153000.000000,152260.218750,387749
2019-10-08,154500.000000,154500.000000,151500.000000,153500.000000,152757.812500,250805
2019-10-10,151500.000000,155500.000000,150500.000000,153500.000000,152757.812500,404228
2019-10-11,156500.000000,157000.000000,153500.000000,156000.000000,155245.718750,216730
2019-10-14,156000.000000,156500.000000,153500.000000,156000.000000,155245.718750,246407
2019-10-15,156500.000000,156500.000000,150500.000000,151500.000000,150767.484375,297569
2019-10-16,151500.000000,155000.000000,151000.000000,154500.000000,153752.984375,280882
2019-10-17,155000.000000,156500.000000,152000.000000,153000.000000,152260.218750,280276
2019-10-18,151500.000000,153500.000000,150000.000000,150500.000000,149772.312500,245740
2019-10-21,151500.000000,153500.000000,149000.000000,152000.000000,151265.046875,245735
2019-10-22,150500.000000,154500.000000,150500.000000,154000.000000,153255.375000,360102
2019-10-23,152000.000000,153500.000000,151500.000000,152500.000000,151762.656250,226744
2019-10-24,151500.000000,153000.000000,150500.000000,153000.000000,152260.218750,224666
2019-10-25,151000.000000,153500.000000,151000.000000,152500.000000,151762.656250,162510
2019-10-28,152500.000000,158000.000000,152500.000000,157000.000000,156240.890625,335238
2019-10-29,157500.000000,158000.000000,152000.000000,153000.000000,152260.218750,321007
2019-10-30,152000.000000,154500.000000,151500.000000,154500.000000,153752.984375,290658
2019-10-31,159000.000000,167000.000000,157500.000000,164000.000000,163207.046875,1409619
2019-11-01,166000.000000,168500.000000,164000.000000,167000.000000,166192.546875,720358
2019-11-04,165500.000000,167000.000000,162000.000000,164500.000000,163704.609375,455199
2019-11-05,164000.000000,164500.000000,159500.000000,161500.000000,160719.125000,662116
2019-11-06,161500.000000,164000.000000,160500.000000,161500.000000,160719.125000,332755
2019-11-07,162000.000000,166500.000000,161000.000000,165500.000000,164699.781250,390866
2019-11-08,165000.000000,165000.000000,162000.000000,163500.000000,162709.453125,306968
2019-11-11,163500.000000,165000.000000,162500.000000,163000.000000,162211.875000,231149
2019-11-12,164000.000000,164000.000000,160000.000000,162000.000000,161216.718750,236652
2019-11-13,158500.000000,159000.000000,156000.000000,158000.000000,157236.062500,500221
2019-11-14,170000.000000,180000.000000,169500.000000,180000.000000,179129.687500,2042648
2019-11-15,177000.000000,179000.000000,173000.000000,173500.000000,172661.109375,886846
2019-11-18,177500.000000,181500.000000,172500.000000,178500.000000,177636.921875,876975
2019-11-19,174500.000000,176000.000000,169500.000000,170500.000000,169675.625000,1055749
2019-11-20,170500.000000,174000.000000,168000.000000,169500.000000,168680.453125,602206
2019-11-21,169000.000000,172500.000000,168000.000000,170000.000000,169178.015625,543754
2019-11-22,169500.000000,171000.000000,165500.000000,167500.000000,166690.125000,481529
2019-11-25,168000.000000,174500.000000,167000.000000,174000.000000,173158.687500,490795
2019-11-26,173500.000000,175500.000000,171500.000000,173000.000000,172163.515625,774461
2019-11-27,175000.000000,175500.000000,172000.000000,172500.000000,171665.953125,299949
2019-11-28,172500.000000,174500.000000,170000.000000,173000.000000,172163.515625,252885
2019-11-29,173000.000000,173500.000000,168500.000000,172000.000000,171168.359375,349615
2019-12-02,172500.000000,175000.000000,170000.000000,171500.000000,170670.781250,275601
2019-12-03,170500.000000,173500.000000,168500.000000,172000.000000,171168.359375,245675
2019-12-04,172000.000000,175500.000000,171000.000000,174500.000000,173656.281250,228851
2019-12-05,173000.000000,174000.000000,170000.000000,170500.000000,169675.625000,271499
2019-12-06,172000.000000,174500.000000,170500.000000,174000.000000,173158.687500,208849
2019-12-09,174000.000000,175500.000000,173000.000000,175000.000000,174153.843750,271990
2019-12-10,174500.000000,175500.000000,173000.000000,174500.000000,173656.281250,215711
2019-12-11,175000.000000,175500.000000,173500.000000,174000.000000,173158.687500,200711
2019-12-12,174500.000000,176500.000000,173000.000000,175500.000000,174651.453125,609714
2019-12-13,177500.000000,177500.000000,173000.000000,175500.000000,174651.453125,317833
2019-12-16,175000.000000,180000.000000,174000.000000,179500.000000,178632.093750,335819
2019-12-17,180000.000000,181000.000000,178000.000000,180500.000000,179627.250000,370752
2019-12-18,180000.000000,180000.000000,175000.000000,178500.000000,177636.921875,310567
2019-12-19,175000.000000,179500.000000,175000.000000,179000.000000,178134.515625,296857
2019-12-20,180000.000000,187000.000000,179500.000000,183500.000000,182612.750000,560761
2019-12-23,185000.000000,185500.000000,182000.000000,184000.000000,183110.343750,250256
2019-12-24,184000.000000,184000.000000,179000.000000,182000.000000,181120.015625,193440
2019-12-26,181500.000000,183000.000000,179000.000000,180500.000000,179627.250000,173426
2019-12-27,182000.000000,185000.000000,179000.000000,183500.000000,182993.953125,323473
2019-12-30,183500.000000,190000.000000,183500.000000,186500.000000,185985.687500,376541
2020-01-02,187500.000000,188000.000000,182000.000000,182500.000000,181996.703125,300640
2020-01-03,185000.000000,186000.000000,180500.000000,181500.000000,180999.468750,454492
2020-01-06,180000.000000,182000.000000,178000.000000,180500.000000,180002.218750,287970
2020-01-07,182500.000000,187000.000000,181500.000000,187000.000000,186484.296875,328624
2020-01-08,182000.000000,183500.000000,179000.000000,183000.000000,182495.343750,820867
2020-01-09,183500.000000,186500.000000,183500.000000,186000.000000,185487.062500,531355
2020-01-10,185000.000000,188000.000000,184000.000000,188000.000000,187481.546875,398739
2020-01-13,187500.000000,188500.000000,186000.000000,188000.000000,187481.546875,337749
2020-01-14,188000.000000,194500.000000,188000.000000,190500.000000,189974.656250,501286
2020-01-15,189500.000000,192000.000000,188500.000000,191500.000000,190971.890625,323778
2020-01-16,190000.000000,192500.000000,189000.000000,191500.000000,190971.890625,245107
2020-01-17,190500.000000,192500.000000,189500.000000,191000.000000,190473.265625,286019
2020-01-20,190000.000000,190500.000000,187000.000000,187500.000000,186982.921875,454733
2020-01-21,187500.000000,189500.000000,181000.000000,182000.000000,181498.093750,547678
2020-01-22,185000.000000,190000.000000,184500.000000,186000.000000,185487.062500,429852
2020-01-23,185000.000000,185500.000000,181500.000000,183000.000000,182495.343750,375929
2020-01-28,182000.000000,184500.000000,178000.000000,178500.000000,178007.734375,476253
2020-01-29,183000.000000,183500.000000,180000.000000,180000.000000,179503.609375,434897
2020-01-30,179500.000000,183000.000000,175000.000000,180000.000000,179503.609375,772160
2020-01-31,180000.000000,180500.000000,177500.000000,179500.000000,179004.984375,537062
2020-02-03,178000.000000,180500.000000,176000.000000,177500.000000,177010.515625,485913
2020-02-04,177500.000000,181500.000000,175000.000000,180500.000000,180002.218750,563463
2020-02-05,181000.000000,183500.000000,178500.000000,181500.000000,180999.468750,653809
2020-02-06,182500.000000,183500.000000,180500.000000,181500.000000,180999.468750,659850
2020-02-07,181500.000000,188500.000000,181000.000000,185000.000000,184489.828125,728633
2020-02-10,182500.000000,184000.000000,180500.000000,183500.000000,182993.953125,433051
2020-02-11,183500.000000,185000.000000,183000.000000,184500.000000,183991.203125,400386
2020-02-12,183000.000000,185000.000000,181500.000000,185000.000000,184489.828125,351892
2020-02-13,184000.000000,185000.000000,183000.000000,184500.000000,183991.203125,555923
2020-02-14,184000.000000,187500.000000,184000.000000,186500.000000,185985.687500,659429
2020-02-17,184500.000000,189000.000000,184500.000000,188500.000000,187980.171875,312407
2020-02-18,186500.000000,188500.000000,185500.000000,186500.000000,185985.687500,345642
2020-02-19,188000.000000,191000.000000,185000.000000,189500.000000,188977.406250,560743
2020-02-20,189500.000000,191500.000000,187500.000000,190000.000000,189476.031250,427402
2020-02-21,187500.000000,191000.000000,187000.000000,189500.000000,188977.406250,434019
2020-02-24,185500.000000,187500.000000,183500.000000,184000.000000,183492.578125,567036
2020-02-25,184000.000000,191000.000000,183500.000000,190500.000000,189974.656250,704859
2020-02-26,189500.000000,190000.000000,186500.000000,187000.000000,186484.296875,494066
2020-02-27,185000.000000,187000.000000,179000.000000,182000.000000,181498.093750,535696
2020-02-28,179000.000000,180000.000000,172000.000000,174000.000000,173520.156250,830654
2020-03-02,175000.000000,177000.000000,172500.000000,175000.000000,174517.390625,659376
2020-03-03,179000.000000,180000.000000,174000.000000,175000.000000,174517.390625,544379
2020-03-04,174500.000000,179500.000000,173000.000000,178500.000000,178007.734375,450252
2020-03-05,180500.000000,181000.000000,178500.000000,181000.000000,180500.859375,483840
2020-03-06,179500.000000,181000.000000,177500.000000,179500.000000,179004.984375,293897
2020-03-09,179500.000000,179500.000000,179500.000000,179500.000000,179004.984375,0
2020-03-10,168000.000000,176000.000000,165000.000000,172000.000000,171525.671875,666532
2020-03-11,172000.000000,174000.000000,167500.000000,170000.000000,169531.171875,483822
2020-03-12,170000.000000,170000.000000,170000.000000,170000.000000,169531.171875,0
2020-03-13,151000.000000,168000.000000,149500.000000,166000.000000,165542.218750,1242510
2020-03-16,166000.000000,166500.000000,155000.000000,155000.000000,154572.546875,812823
2020-03-17,147500.000000,155500.000000,147000.000000,151000.000000,150583.578125,979243
2020-03-18,152500.000000,156000.000000,146000.000000,146000.000000,145597.375000,666723
2020-03-19,150000.000000,151500.000000,135000.000000,144000.000000,143602.890625,1154230
2020-03-20,147500.000000,156500.000000,146000.000000,154000.000000,153575.296875,997895
2020-03-23,141500.000000,149500.000000,140000.000000,143000.000000,142605.640625,1033851
2020-03-24,151500.000000,157000.000000,148000.000000,156000.000000,155569.796875,960786
2020-03-25,160500.000000,163000.000000,152000.000000,156000.000000,155569.796875,1039579
2020-03-26,156000.000000,158000.000000,149500.000000,152500.000000,152079.453125,988725
2020-03-27,161500.000000,164500.000000,158500.000000,164000.000000,163547.734375,1217815
2020-03-30,160000.000000,165000.000000,159000.000000,162500.000000,162051.859375,630830
2020-03-31,163500.000000,171000.000000,163500.000000,170000.000000,169531.171875,858165
2020-04-01,166500.000000,171000.000000,163000.000000,163000.000000,162550.484375,720283
2020-04-02,166500.000000,175000.000000,164500.000000,173500.000000,173021.531250,1086863
2020-04-03,170000.000000,172500.000000,168000.000000,172000.000000,171525.671875,663454
2020-04-06,173500.000000,176000.000000,170500.000000,173000.000000,172522.906250,655547
2020-04-07,174000.000000,174500.000000,167500.000000,169500.000000,169032.562500,873091
2020-04-08,169000.000000,169500.000000,166500.000000,166500.000000,166040.828125,588577
2020-04-09,168500.000000,169000.000000,165000.000000,167500.000000,167038.078125,682921
2020-04-10,166000.000000,167000.000000,164000.000000,166500.000000,166040.828125,483720
2020-04-13,164500.000000,168000.000000,162500.000000,166000.000000,165542.218750,413768
2020-04-14,168000.000000,170000.000000,166500.000000,168500.000000,168035.328125,520725
2020-04-16,168000.000000,172500.000000,167500.000000,170500.000000,170029.812500,841066
2020-04-17,175500.000000,180000.000000,173500.000000,179000.000000,178506.359375,900031
2020-04-20,181000.000000,182000.000000,179000.000000,180000.000000,179503.609375,663723
2020-04-21,180500.000000,181500.000000,173500.000000,178500.000000,178007.734375,759150
2020-04-22,175000.000000,182500.000000,173000.000000,182000.000000,181498.093750,611589
2020-04-23,190000.000000,196000.000000,186500.000000,190000.000000,189476.031250,1521478
2020-04-24,189000.000000,197500.000000,189000.000000,192500.000000,191969.140625,928695
2020-04-27,193000.000000,200000.000000,192500.000000,197500.000000,196955.343750,927347
2020-04-28,197500.000000,198000.000000,194500.000000,198000.000000,197453.968750,433549
2020-04-29,199500.000000,200000.000000,196500.000000,197500.000000,196955.343750,676743
2020-05-04,198500.000000,203000.000000,193500.000000,199000.000000,198451.218750,1104027
2020-05-06,201500.000000,212500.000000,200500.000000,212000.000000,211415.359375,992225
2020-05-07,211500.000000,220000.000000,210500.000000,215500.000000,214905.703125,984024
2020-05-08,216000.000000,218500.000000,212000.000000,214000.000000,213409.843750,732394
2020-05-11,214500.000000,221000.000000,214000.000000,214500.000000,213908.453125,599328
2020-05-12,218000.000000,226500.000000,215000.000000,219500.000000,218894.671875,1056584
2020-05-13,217500.000000,222500.000000,213500.000000,218500.000000,217897.437500,1014692
2020-05-14,214500.000000,222000.000000,214500.000000,219000.000000,218396.062500,866427
2020-05-15,219000.000000,219500.000000,209500.000000,213000.000000,212412.609375,1050469
2020-05-18,215000.000000,218000.000000,211500.000000,215000.000000,214407.093750,638906
2020-05-19,215000.000000,216500.000000,210500.000000,213500.000000,212911.218750,917603
2020-05-20,215500.000000,225500.000000,215000.000000,222000.000000,221387.796875,977544
2020-05-21,227500.000000,233500.000000,222500.000000,225000.000000,224379.500000,1004395
2020-05-22,227000.000000,232500.000000,222500.000000,230500.000000,229864.343750,1108281
2020-05-25,234500.000000,241000.000000,234000.000000,241000.000000,240335.375000,1015069
2020-05-26,244000.000000,246000.000000,230000.000000,239000.000000,238340.906250,1568016
2020-05-27,231000.000000,234500.000000,226500.000000,228500.000000,227869.859375,1351505
2020-05-28,226000.000000,241000.000000,222000.000000,240500.000000,239836.765625,1625154
2020-05-29,240000.000000,243000.000000,226000.000000,226000.000000,225376.750000,3114298
2020-06-01,233500.000000,237000.000000,230000.000000,237000.000000,236346.421875,1140644
2020-06-02,235000.000000,236000.000000,232000.000000,234000.000000,233354.687500,689584
2020-06-03,235000.000000,235500.000000,225000.000000,225500.000000,224878.140625,1476614
2020-06-04,228000.000000,235000.000000,227000.000000,232500.000000,231858.828125,1052789
2020-06-05,229000.000000,231000.000000,225000.000000,231000.000000,230362.968750,1061922
2020-06-08,234500.000000,242000.000000,231000.000000,240500.000000,239836.765625,1624752
2020-06-09,240000.000000,243000.000000,235500.000000,237500.000000,236845.031250,934440
2020-06-10,241000.000000,247500.000000,240000.000000,244000.000000,243327.109375,1431071
2020-06-11,244000.000000,249000.000000,239000.000000,240500.000000,239836.765625,1423978
2020-06-12,229000.000000,242500.000000,228500.000000,242000.000000,241332.625000,1318334
2020-06-15,240000.000000,244500.000000,230500.000000,231500.000000,230861.578125,1311773
2020-06-16,239000.000000,243500.000000,236000.000000,243500.000000,242828.500000,1155474
2020-06-17,244000.000000,252000.000000,243500.000000,251000.000000,250307.812500,1357900
2020-06-18,251500.000000,254000.000000,247000.000000,247500.000000,246817.468750,744330
2020-06-19,250000.000000,250000.000000,244000.000000,249500.000000,248811.937500,919945
2020-06-22,249500.000000,271500.000000,247500.000000,270000.000000,269255.406250,1841479
2020-06-23,272000.000000,289000.000000,270500.000000,276000.000000,275238.843750,2104075
2020-06-24,273500.000000,279500.000000,270500.000000,279000.000000,278230.593750,995065
2020-06-25,273500.000000,276500.000000,269500.000000,269500.000000,268756.812500,1196267
2020-06-26,274500.000000,275000.000000,263000.000000,269000.000000,268258.156250,937593
2020-06-29,265000.000000,270500.000000,261000.000000,264000.000000,263271.968750,814814
2020-06-30,268000.000000,270500.000000,263000.000000,267000.000000,266263.687500,862860
2020-07-01,270000.000000,275000.000000,266000.000000,269000.000000,268258.156250,655711
2020-07-02,274000.000000,277000.000000,271000.000000,277000.000000,276236.125000,1015829
2020-07-03,276500.000000,280500.000000,274500.000000,277500.000000,276734.718750,971940
2020-07-06,278000.000000,287500.000000,278000.000000,281500.000000,280723.687500,1211636
2020-07-07,285000.000000,289500.000000,279000.000000,279500.000000,278729.187500,1365047
2020-07-08,280000.000000,284500.000000,274000.000000,282500.000000,281720.937500,1353345
2020-07-09,286500.000000,296500.000000,284500.000000,287500.000000,286707.156250,2006662
2020-07-10,291500.000000,308500.000000,290000.000000,299000.000000,298175.437500,2120904
2020-07-13,303500.000000,303500.000000,288000.000000,297000.000000,296180.937500,1254800
2020-07-14,290000.000000,291000.000000,285000.000000,287000.000000,286208.531250,1360849
2020-07-15,290500.000000,293000.000000,280500.000000,286500.000000,285709.906250,1276196
2020-07-16,283000.000000,285000.000000,272000.000000,273000.000000,272247.156250,1338814
2020-07-17,270000.000000,279500.000000,266000.000000,276000.000000,275238.843750,926932
2020-07-20,276500.000000,278000.000000,260500.000000,263000.000000,262274.718750,1556415
2020-07-21,273000.000000,273500.000000,269000.000000,270000.000000,269255.406250,1179638
2020-07-22,264000.000000,272500.000000,261500.000000,270000.000000,269255.406250,905784
2020-07-23,272000.000000,284000.000000,271000.000000,284000.000000,283216.812500,1396607
2020-07-24,281000.000000,290500.000000,278500.000000,281000.000000,280225.093750,1233584
2020-07-27,281000.000000,287500.000000,276500.000000,284500.000000,283715.437500,691075
2020-07-28,289500.000000,292000.000000,284000.000000,288000.000000,287205.781250,978238
2020-07-29,286000.000000,292000.000000,283000.000000,292000.000000,291194.750000,964066
2020-07-30,296000.000000,297500.000000,291000.000000,294000.000000,293189.250000,1150474
2020-07-31,299000.000000,303000.000000,296500.000000,301000.000000,300169.906250,1567503
2020-08-03,301500.000000,314500.000000,299000.000000,314500.000000,313632.687500,1341104
2020-08-04,317500.000000,322000.000000,307500.000000,311000.000000,310142.343750,1330818
2020-08-05,312000.000000,314500.000000,306500.000000,313500.000000,312635.437500,809939
2020-08-06,313000.000000,322000.000000,310500.000000,322000.000000,321112.000000,1032045
2020-08-07,324500.000000,325500.000000,312000.000000,314000.000000,313134.062500,1063254
2020-08-10,308500.000000,314500.000000,303500.000000,313500.000000,312635.437500,968592
2020-08-11,311000.000000,314500.000000,307500.000000,311500.000000,310640.937500,665863
2020-08-12,308000.000000,311000.000000,303500.000000,305000.000000,304158.906250,856711
2020-08-13,310000.000000,311500.000000,304000.000000,307000.000000,306153.375000,1406370
2020-08-14,305000.000000,308500.000000,303000.000000,305000.000000,304158.906250,608156
2020-08-18,307500.000000,317500.000000,305000.000000,307500.000000,306652.000000,1494966
2020-08-19,311500.000000,316000.000000,305500.000000,315000.000000,314131.312500,941038
2020-08-20,315000.000000,319000.000000,302500.000000,305500.000000,304657.531250,1186809
2020-08-21,311500.000000,314500.000000,308000.000000,312500.000000,311638.218750,781961
2020-08-24,313000.000000,320000.000000,310000.000000,320000.000000,319117.531250,783392
2020-08-25,323000.000000,325000.000000,317000.000000,325000.000000,324103.718750,897649
2020-08-26,321500.000000,338500.000000,321000.000000,334000.000000,333078.937500,1155853
2020-08-27,337000.000000,347000.000000,336500.000000,337000.000000,336070.656250,1232239
2020-08-28,337000.000000,338500.000000,329500.000000,333000.000000,332081.656250,969408
2020-08-31,336500.000000,340000.000000,322000.000000,322500.000000,321610.656250,1528978
2020-09-01,322500.000000,329500.000000,322000.000000,324500.000000,323605.125000,691864
2020-09-02,332500.000000,335500.000000,327000.000000,332500.000000,331583.031250,808064
2020-09-03,333500.000000,339500.000000,329500.000000,339000.000000,338065.125000,776547
2020-09-04,322500.000000,335000.000000,322000.000000,328500.000000,327594.093750,1174337
2020-09-07,325500.000000,325500.000000,313500.000000,314500.000000,313632.687500,1308247
2020-09-08,316000.000000,318000.000000,305500.000000,311000.000000,310142.343750,989171
2020-09-09,303000.000000,307000.000000,300000.000000,304500.000000,303660.250000,925825
2020-09-10,309000.000000,311000.000000,305000.000000,307500.000000,306652.000000,834946
2020-09-11,302500.000000,307000.000000,301000.000000,306000.000000,305156.125000,517023
2020-09-14,307500.000000,308000.000000,300000.000000,303000.000000,302164.406250,608816
2020-09-15,304000.000000,314000.000000,303000.000000,312000.000000,311139.593750,797985
2020-09-16,311500.000000,312000.000000,306000.000000,307000.000000,306153.375000,696219
2020-09-17,302500.000000,304000.000000,299000.000000,300500.000000,299671.281250,823516
2020-09-18,299500.000000,302000.000000,296000.000000,298000.000000,297178.218750,750488
2020-09-21,297000.000000,301500.000000,292000.000000,292000.000000,291194.750000,656024
2020-09-22,290500.000000,295000.000000,282000.000000,284500.000000,283715.437500,864846
2020-09-23,290000.000000,298000.000000,285500.000000,296500.000000,295682.312500,984136
2020-09-24,291500.000000,295500.000000,287000.000000,294000.000000,293189.250000,848971
2020-09-25,296000.000000,297500.000000,289500.000000,295000.000000,294186.468750,648182
2020-09-28,297000.000000,302000.000000,296000.000000,298500.000000,297676.812500,724465
2020-09-29,303000.000000,303000.000000,294000.000000,296500.000000,295682.312500,765489
2020-10-05,297500.000000,299000.000000,289500.000000,298500.000000,297676.812500,906516
2020-10-06,299500.000000,307500.000000,296500.000000,305000.000000,304158.906250,868540
2020-10-07,302000.000000,305000.000000,299500.000000,305000.000000,304158.906250,534644
2020-10-08,307500.000000,307500.000000,300000.000000,301000.000000,300169.906250,756735
2020-10-12,303000.000000,303000.000000,291500.000000,292000.000000,291194.750000,914860
2020-10-13,292000.000000,298000.000000,292000.000000,295000.000000,294186.468750,636487
2020-10-14,295000.000000,301000.000000,293000.000000,298500.000000,297676.812500,759464
2020-10-15,300500.000000,300500.000000,291000.000000,292500.000000,291693.375000,624097
2020-10-16,292500.000000,297500.000000,291500.000000,293500.000000,292690.593750,446832
2020-10-19,293500.000000,296500.000000,286000.000000,286000.000000,285211.281250,434420
2020-10-20,286500.000000,291000.000000,281000.000000,290000.000000,289200.250000,535870
2020-10-21,292500.000000,301000.000000,291000.000000,297500.000000,296679.562500,640501
2020-10-22,295000.000000,296000.000000,292000.000000,293000.000000,292191.968750,416425
2020-10-23,295500.000000,295500.000000,286000.000000,286500.000000,285709.906250,451654
2020-10-26,286500.000000,289000.000000,281500.000000,281500.000000,280723.687500,349163
2020-10-27,281500.000000,288500.000000,280500.000000,283500.000000,282718.187500,2071432
2020-10-28,282000.000000,298500.000000,281500.000000,298500.000000,297676.812500,698195
2020-10-29,297000.000000,301000.000000,294500.000000,298500.000000,297676.812500,785050
2020-10-30,299000.000000,300000.000000,290000.000000,290000.000000,289200.250000,939833
2020-11-02,292000.000000,293000.000000,285500.000000,285500.000000,284712.656250,503831
2020-11-03,284000.000000,287000.000000,280000.000000,283000.000000,282219.562500,1066923
2020-11-04,282500.000000,300500.000000,282000.000000,298500.000000,297676.812500,1623712
2020-11-05,295000.000000,302000.000000,291500.000000,299000.000000,298175.437500,1082388
2020-11-06,303000.000000,307000.000000,299000.000000,301000.000000,300169.906250,968971
2020-11-09,304000.000000,304500.000000,298000.000000,298000.000000,297178.218750,678531
2020-11-10,287000.000000,288000.000000,282000.000000,283000.000000,282219.562500,1728995
2020-11-11,281000.000000,283000.000000,277500.000000,280000.000000,279227.843750,1183499
2020-11-12,283000.000000,285500.000000,279000.000000,279000.000000,278230.593750,1016673
2020-11-13,277500.000000,282000.000000,277500.000000,281000.000000,280225.093750,710865
2020-11-16,282500.000000,283000.000000,277500.000000,278000.000000,277233.343750,887878
2020-11-17,277500.000000,278000.000000,273500.000000,275000.000000,274241.625000,816320
2020-11-18,274500.000000,283500.000000,274000.000000,281000.000000,280225.093750,912899
2020-11-19,282500.000000,284000.000000,279500.000000,280500.000000,279726.468750,520114
2020-11-20,281500.000000,283500.000000,278500.000000,281000.000000,280225.093750,439077
2020-11-23,282000.000000,282500.000000,278500.000000,281500.000000,280723.687500,565213
2020-11-24,281500.000000,287000.000000,280000.000000,282500.000000,281720.937500,809745
2020-11-25,287000.000000,287000.000000,278500.000000,278500.000000,277731.968750,909937
2020-11-26,280000.000000,285500.000000,280000.000000,285500.000000,284712.656250,797094
2020-11-27,287000.000000,287500.000000,283000.000000,284500.000000,283715.437500,417510
2020-11-30,286000.000000,286500.000000,277500.000000,277500.000000,276734.718750,1176272
2020-12-01,282000.000000,286000.000000,280000.000000,285500.000000,284712.656250,709278
2020-12-02,287000.000000,287000.000000,282000.000000,283500.000000,282718.187500,601596
2020-12-03,285000.000000,287000.000000,283500.000000,287000.000000,286208.531250,740985
2020-12-04,287500.000000,295500.000000,284500.000000,294000.000000,293189.250000,1174932
2020-12-07,300000.000000,300500.000000,288000.000000,289500.000000,288701.625000,821860
2020-12-08,291500.000000,291500.000000,285000.000000,285000.000000,284214.031250,566981
2020-12-09,285500.000000,289000.000000,285000.000000,288000.000000,287205.781250,533304
2020-12-10,288000.000000,290000.000000,284500.000000,286000.000000,285211.281250,959427
2020-12-11,288000.000000,291500.000000,287500.000000,290000.000000,289200.250000,503588
2020-12-14,292500.000000,294000.000000,286000.000000,286000.000000,285211.281250,555272
2020-12-15,286500.000000,287500.000000,282500.000000,283000.000000,282219.562500,491995
2020-12-16,286500.000000,287000.000000,283000.000000,285500.000000,284712.656250,381896
2020-12-17,286000.000000,287000.000000,282000.000000,285000.000000,284214.031250,522344
2020-12-18,284000.000000,285500.000000,282000.000000,282500.000000,281720.937500,487305
2020-12-21,284000.000000,285500.000000,280000.000000,284000.000000,283216.812500,473545
2020-12-22,285000.000000,293500.000000,284000.000000,284000.000000,283216.812500,750095
2020-12-23,288500.000000,289000.000000,283000.000000,284000.000000,283216.812500,508019
2020-12-24,284500.000000,284500.000000,280000.000000,282000.000000,281222.312500,453095
2020-12-28,282000.000000,282500.000000,280000.000000,281000.000000,280225.093750,537848
2020-12-29,281500.000000,285000.000000,280500.000000,283000.000000,282623.906250,506090
2020-12-30,285000.000000,293000.000000,284000.000000,292500.000000,292111.281250,1190327
2021-01-04,291500.000000,294000.000000,285500.000000,293000.000000,292610.593750,947178
2021-01-05,291500.000000,292500.000000,286500.000000,292500.000000,292111.281250,912657
2021-01-06,292500.000000,300500.000000,289500.000000,290000.000000,289614.593750,1375856
2021-01-07,288500.000000,292000.000000,286500.000000,289500.000000,289115.250000,1155734
2021-01-08,293500.000000,312000.000000,290000.000000,312000.000000,311585.343750,3175396
2021-01-11,320000.000000,323500.000000,301000.000000,309000.000000,308589.343750,2765169
2021-01-12,305000.000000,308500.000000,292500.000000,304000.000000,303595.968750,1573299
2021-01-13,306000.000000,317500.000000,304000.000000,314000.000000,313582.687500,1894304
2021-01-14,318500.000000,326000.000000,314000.000000,318000.000000,317577.375000,1548585
2021-01-15,320500.000000,323000.000000,305500.000000,306000.000000,305593.312500,1106810
2021-01-18,304500.000000,308500.000000,300000.000000,300500.000000,300100.625000,864969
2021-01-19,303500.000000,310500.000000,299500.000000,308000.000000,307590.656250,880238
2021-01-20,313500.000000,313500.000000,302000.000000,308000.000000,307590.656250,885472
2021-01-21,316500.000000,326000.000000,316000.000000,322500.000000,322071.406250,1941446
2021-01-22,332000.000000,350000.000000,326000.000000,343500.000000,343043.500000,3303950
2021-01-25,349000.000000,353000.000000,340000.000000,349000.000000,348536.187500,1593848
2021-01-26,350500.000000,351000.000000,338000.000000,342000.000000,341545.468750,1247284
2021-01-27,347000.000000,352000.000000,339500.000000,341500.000000,341046.156250,1149246
2021-01-28,336000.000000,366000.000000,335000.000000,355000.000000,354528.218750,2285696
2021-01-29,362000.000000,362000.000000,340500.000000,343000.000000,342544.156250,1607894
2021-02-01,346500.000000,352500.000000,341500.000000,348000.000000,347537.500000,988630
2021-02-02,358000.000000,373000.000000,353000.000000,362500.000000,362018.250000,1951062
2021-02-03,366500.000000,371000.000000,361000.000000,370500.000000,370007.593750,1197680
2021-02-04,368000.000000,368500.000000,356000.000000,358000.000000,357524.218750,1160116
2021-02-05,363500.000000,371500.000000,356500.000000,362500.000000,362018.250000,982325
2021-02-08,361500.000000,364500.000000,357000.000000,357500.000000,357024.875000,712484
2021-02-09,359500.000000,362000.000000,355000.000000,358500.000000,358023.562500,667655
2021-02-10,365000.000000,368500.000000,359000.000000,366500.000000,366012.906250,1147417
2021-02-15,383500.000000,388000.000000,378000.000000,385500.000000,384987.656250,1172475
2021-02-16,391500.000000,405000.000000,390000.000000,394000.000000,393476.375000,1567108
2021-02-17,396500.000000,396500.000000,386000.000000,392000.000000,391479.031250,1161595
2021-02-18,391500.000000,400000.000000,386500.000000,388000.000000,387484.343750,1020222
2021-02-19,387000.000000,398500.000000,385500.000000,398000.000000,397471.062500,1047043
2021-02-22,400000.000000,405500.000000,384500.000000,386500.000000,385986.343750,1289395
2021-02-23,379000.000000,394500.000000,378500.000000,390500.000000,389981.031250,1017577
2021-02-24,389500.000000,391500.000000,374000.000000,374000.000000,373502.937500,1078485
2021-02-25,380500.000000,384500.000000,374500.000000,383000.000000,382491.000000,757476
